mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference,Formation_energy
0.38248238,0.41659135,0.83666354,0.82173324,0.52452636,0.35858917,0.9657687,0.48800677,0.4977352,0.6164583,0.7473388,-0.2130309
0.2374338,0.51769733,0.6023575,0.3862169,0.3066403,0.63353956,0.9915871,0.5070524,0.50358653,0.6670679,0.36032492,0.02696797
0.5279288,0.25942323,0.7120832,0.88714904,0.7176311,0.6031538,0.88363135,0.6355549,0.83275247,0.34151083,0.3582871,-0.4130994
0.25860947,0.41077912,0.6651672,0.48337778,0.25992513,0.70599675,0.9707136,0.5327772,0.4715198,0.48691082,0.26680678,-0.01870153
0.069766454,0.36533844,0.59605885,0.28519088,0.4441178,0.69506,0.39447138,0.65562063,0.8249629,0.36414582,0.046723817,-0.17372859
0.4873843,0.21592407,0.85684586,0.8117038,0.77695584,0.47778076,0.51757354,0.5929959,0.8836548,0.38586155,0.5981585,-0.3384537
0.22637075,0.4201895,0.6098722,0.4911701,0.620311,0.6336279,0.41192836,0.6759753,0.8544354,0.44226873,0.19170156,-0.32827678
0.32115015,0.3486015,0.7666445,0.5912437,0.23205979,0.6839013,0.9897682,0.5269429,0.49705198,0.52862376,0.28928578,-0.035006113
0.1450316,0.5110073,0.7886375,0.0576667,0.65730953,0.5870788,0.31817335,0.86753607,0.98921734,0.4625536,0.06337439,-0.46349344
0.2963063,0.36016935,0.8037711,0.532068,0.08297854,0.7632021,0.98146486,0.50406814,0.54074395,0.49215665,0.17745562,0.005813245
0.3717805,0.38193476,0.75367475,0.6881324,0.2727932,0.7236974,0.75621307,0.5054672,0.69730484,0.2825917,0.123534806,-0.12960303
0.268976,0.3969916,0.77077025,0.53716683,0.14703576,0.7097219,0.99191415,0.5123497,0.43009928,0.5159223,0.34327224,-0.020139985
0.3010646,0.4230433,0.66836476,0.5495298,0.32477844,0.70310414,0.96989995,0.5302969,0.48145887,0.45617843,0.44370148,-0.068137825
0.34136742,0.27253473,0.7917955,0.5864671,0.12732552,0.85821474,0.5742922,0.30362257,0.71550065,0.5967577,0.16599803,-0.055101544
0.2604481,0.42785987,0.7819922,0.31938723,0.06676195,0.8101765,0.9932529,0.4797247,0.28352308,0.59423876,0.2349186,0.002906071
0.25562143,0.6533312,0.7555771,0.44746476,0.43859595,0.50473374,0.99803305,0.4777669,0.45502862,0.78949463,0.42918852,-0.15021506
0.65981853,0.5913085,0.82177866,0.80891657,0.83508325,0.22125027,0.22076687,0.8681261,0.9994203,0.37321782,0.52701104,-0.57918835
0.09005982,0.37331375,0.6375265,0.30159816,0.55760676,0.710183,0.40597475,0.75162554,0.9193031,0.49235263,0.086165525,-0.20119703
0.724246,0.29369318,0.9172729,0.9118112,0.76737094,0.7806193,0.6024692,0.69409233,0.977823,0.20385496,0.31724793,-0.40224734
0.3709822,0.6315342,0.7503163,0.7839866,0.5184094,0.31223735,0.9963961,0.42453045,0.5138474,0.7330899,0.6886308,-0.29297766
0.19856185,0.36791164,0.6857499,0.12623936,0.21330011,0.9023511,0.9921367,0.6347158,0.40893108,0.6852243,0.11978255,0.012369281
0.20425121,0.3718241,0.6512419,0.37664694,0.68834496,0.6396555,0.4490436,0.7520098,0.9075388,0.38466245,0.14957125,-0.44408438
0.6200756,0.44452265,0.69545555,0.7943675,0.7167157,0.5998213,0.38986695,0.8498347,0.9932244,0.19847803,0.4329594,-0.45378345
0.12754318,0.3934724,0.8274559,0.35863858,0.010717723,0.923804,0.7629991,0.53157365,0.63824666,0.18126963,0.12141433,-0.03617722
0.32716355,0.5270325,0.64808834,0.43458048,0.57099104,0.56785005,0.3946747,0.84650075,0.97098875,0.41258067,0.3274548,-0.34552094
0.24818894,0.3417807,0.7689397,0.31651434,0.03502515,0.8429561,0.5480405,0.36220345,0.82848656,0.69716406,0.14436595,0.011676119
0.39969477,0.43988815,0.72511554,0.8257151,0.7058964,0.3567803,0.91038597,0.5494971,0.5424696,0.44540024,0.69186664,-0.3881074
0.2600558,0.3408189,0.64090425,0.43419117,0.38300857,0.7921309,0.5399114,0.49609962,0.7764127,0.5548004,0.07695018,-0.038806062
0.19290338,0.39945614,0.7285383,0.34885955,0.11975695,0.8320205,0.9522729,0.5174208,0.54247594,0.46106493,0.17482923,0.051469192
0.2021728,0.34768283,0.8030689,0.31301335,0.10177986,0.9052272,0.9774796,0.53968376,0.4226749,0.5300269,0.09646305,0.07647395
0.33946294,0.59854805,0.7450727,0.75921774,0.44511026,0.39624175,0.99540496,0.4140781,0.5242075,0.6893033,0.6939728,-0.16641147
0.45814395,0.55937576,0.8912048,0.92209136,0.50265634,0.28697994,0.9970137,0.39512932,0.6883621,0.7205056,0.8306024,-0.271191
0.70231164,0.5401689,0.70439696,0.5666956,0.6426043,0.629768,0.32330993,0.9232651,0.9995623,0.12789819,-0.101385176,-0.5574129
0.26174423,0.36190438,0.7169996,0.4568551,0.25644353,0.85475415,0.8071604,0.49326,0.6724117,0.5446956,0.058513377,-0.00365496
0.16074054,0.5086,0.6613779,0.30010298,0.38500273,0.6181475,0.39559415,0.7555517,0.900666,0.39247584,0.008862904,-0.22300006
0.26913598,0.53246677,0.71033293,0.65293884,0.5033545,0.4631764,0.99300134,0.47697714,0.49631578,0.6798268,0.5753362,-0.1614502
0.36188853,0.4582824,0.73720086,0.74583447,0.6704577,0.29298604,0.9477291,0.52738106,0.48610312,0.5712169,0.7029438,-0.2664278
0.5285003,0.4068003,0.8504577,0.839413,0.66124594,0.46851876,0.786348,0.5145581,0.63319147,0.29329184,0.6332886,-0.3403247
0.14944956,0.39372432,0.83724344,0.40113658,0.100259826,0.9927634,0.33618277,0.6663884,0.49362835,0.061971825,0.27963746,-0.26291844
0.22334269,0.51301575,0.705711,0.38681772,0.18337348,0.64743423,0.99544,0.45647234,0.39638448,0.6671412,0.46460658,0.03939494
0.3204461,0.39305037,0.7420206,0.618533,0.21265842,0.75453955,0.7212626,0.47477978,0.70025927,0.3605581,0.13160244,-0.08019203
0.23731975,0.3889,0.6386546,0.40052214,0.2948581,0.7953877,0.7766013,0.5143899,0.67317593,0.317572,0.2069538,-0.07396019
0.25745857,0.3217027,0.7633207,0.485116,0.19348957,0.70327055,0.9939737,0.545273,0.48064184,0.5482414,0.28407046,-0.007575424
0.32789177,0.33731502,0.79668117,0.57279384,0.17320208,0.71466255,0.98971945,0.51511866,0.46518147,0.5266743,0.20456848,0.003165588
0.20095149,0.38558587,0.7296763,0.31619185,0.15513669,0.81245923,0.9919028,0.53954464,0.40169552,0.59182775,0.177944,0.05059041
0.14520769,0.37800452,0.77529186,0.37278852,0.09594013,0.90713173,0.6189608,0.46900818,0.591414,0.20441318,0.120045766,-0.03638476
0.20779783,0.4311641,0.6425847,0.29313415,0.38508832,0.5588162,0.36534816,0.72120976,0.9025997,0.46983245,-0.027971674,-0.20439751
0.6263297,0.48334074,0.7918943,0.8190219,0.64036644,0.6798661,0.54680336,0.7938384,0.9961204,0.18884186,-0.17366606,-0.6329244
0.15683284,0.31733406,0.67140794,0.27711403,0.26030502,0.88193315,0.73173964,0.48723146,0.72799945,0.62190485,0.011975938,0.0330572
0.36984256,0.39899623,0.69451576,0.77639765,0.57451797,0.5496367,0.9845986,0.5877193,0.65595794,0.51995003,0.49206683,-0.20746686
0.3338576,0.40338364,0.6474821,0.60830986,0.3889134,0.6604569,0.57724917,0.5759962,0.74893093,0.2104088,0.118204534,-0.2603928
0.25092965,0.48515514,0.7159722,0.56630373,0.36577162,0.62275016,0.9925344,0.53938866,0.51173973,0.5547078,0.4649662,-0.065459296
0.16297534,0.34668377,0.71308774,0.18895645,0.17703035,0.876232,0.98915595,0.5812593,0.42440003,0.62391996,0.077602595,0.04378664
0.33202612,0.38665864,0.6347078,0.741022,0.6902434,0.6582649,0.4449372,0.6561215,0.89957976,0.3746928,0.28829408,-0.29384884
0.33155057,0.5205685,0.64633274,0.5935186,0.44684896,0.5669699,0.9795331,0.53090096,0.54367316,0.50733423,0.49630857,-0.14381328
0.53330827,0.37589115,0.71388674,0.91211367,0.76137483,0.47034776,0.51185477,0.672807,0.95451796,0.23309411,0.49115014,-0.5459333
0.25925842,0.54397327,0.70830244,0.59327996,0.38759702,0.43250576,0.99013,0.45196417,0.4898773,0.6472892,0.537673,-0.06737157
0.18218647,0.3569505,0.7281521,0.34326258,0.18263423,0.8219154,0.93653065,0.5171994,0.630283,0.45442703,0.110940754,0.033756744
0.30508482,0.39232674,0.62258756,0.5006654,0.6544913,0.6157296,0.34765127,0.7144513,0.90168715,0.23964775,0.13024692,-0.4366549
0.91655207,0.70652276,0.86853755,0.9710415,0.91395426,0.23528124,0.24442327,0.90607285,0.9999929,-0.000351861,0.5093991,-0.79888654
0.17395969,0.41116259,0.6815157,0.26434144,0.2223022,0.7508938,0.36637038,0.4127759,0.86183894,0.72346514,0.2548928,-0.106248505
0.33995003,0.45969263,0.7799846,0.83438265,0.42706507,0.4240414,0.97058725,0.45520806,0.46628413,0.65681547,0.77588975,-0.11982186
0.3215273,0.5999874,0.70237935,0.73330045,0.45032954,0.36507294,0.99602395,0.43957055,0.45143688,0.7666521,0.67466277,-0.15791698
0.18381907,0.36536804,0.7257258,0.34754738,0.12828253,0.77110904,0.99350893,0.51870346,0.38373724,0.6236706,0.17108454,0.054734018
0.32171312,0.45828736,0.717283,0.5960987,0.27615973,0.6401671,0.98317,0.4632082,0.46192616,0.47686276,0.5218514,-0.05369819
0.15263774,0.390871,0.6449344,0.18982811,0.32673958,0.6792915,0.41965577,0.6136867,0.8726926,0.5993203,0.061867382,-0.1131299
0.3283918,0.3966398,0.8389859,0.5641039,0.035804063,0.8514936,0.9636565,0.42148727,0.4895705,0.44790408,0.27110684,-0.014479136
-0.044853915,0.27560467,0.72042435,-0.07076758,0.17566358,0.96824116,0.7841282,0.57743335,0.7379178,0.6707631,0.13815574,-0.000568514
0.14022861,0.26732633,0.84097713,0.2919603,0.19656001,0.9812239,0.8312496,0.65438426,0.5584965,0.2305445,0.20246513,-0.15453297
0.6264894,0.21141778,0.96266747,0.95572203,0.7047038,0.56699264,0.7748416,0.5000329,0.7194725,0.44890782,0.80641544,-0.31008527
0.23346803,0.2984263,0.8097503,0.41143987,0.1160605,0.7940245,0.99458015,0.5336362,0.42562455,0.58709383,0.101265736,0.05055175
0.20800136,0.40788785,0.730101,0.38227755,0.15253465,0.80799943,0.91881204,0.498973,0.6427441,0.41075468,0.223204,-0.014580562
0.37662134,0.60904044,0.75599134,0.695704,0.51066554,0.44355974,0.9967114,0.47022954,0.4858752,0.6936269,0.6059966,-0.2252008
0.3299855,0.37049186,0.7716181,0.5924855,0.20992716,0.72136706,0.98634523,0.53467536,0.49038583,0.4908646,0.3119219,-0.061645772
0.33898258,0.34160474,0.77900004,0.61984515,0.2574191,0.6533063,0.98964787,0.5269676,0.53351504,0.50250006,0.34625137,-0.087602355
0.21783057,0.38593164,0.8152837,0.29070225,0.021166423,0.8034309,0.99599487,0.50042486,0.3744082,0.5881228,0.1261317,0.041828036
0.09633359,0.29683796,0.78802663,0.33130905,0.07383146,0.9728466,0.48613492,0.3766543,0.70604074,0.73501647,0.4013221,0.003857917
0.41042137,0.40333414,0.6819058,0.71442676,0.37185934,0.56410027,0.94562894,0.50918126,0.5480403,0.37410662,0.4688736,-0.20684032
0.2831966,0.6254437,0.74278265,0.7441372,0.43791842,0.37912434,0.99756026,0.38402453,0.46194378,0.7929945,0.6768528,-0.13381532
0.28415978,0.41300118,0.7705354,0.56528944,0.20835403,0.58222663,0.9939919,0.50161815,0.47572607,0.53782475,0.49449143,-0.014818445
0.26096863,0.42447305,0.6304859,0.68361366,0.64535093,0.6217127,0.19112329,0.7049163,0.8957846,0.2365939,0.23138198,-0.3635762
0.23041463,0.39246526,0.7254211,0.38726327,0.20390971,0.8517564,0.69018865,0.470933,0.6746851,0.2143895,0.17772636,-0.04396943
0.19252749,0.47070223,0.6869712,0.38238224,0.25208887,0.7301158,0.99621916,0.50668,0.4730506,0.6913059,0.32890272,-0.011483423
0.14465041,0.47752348,0.8949435,0.52645147,0.069397,0.996887,0.19450197,0.73832726,0.5093398,0.10201149,0.4832659,-0.34878644
0.25233147,0.36179137,0.7960071,0.36362615,0.07274872,0.96424925,0.76118624,0.44282585,0.42338288,0.2816078,0.33454037,-0.021719292
0.2016554,0.5369655,0.6817261,0.3912859,0.30018088,0.6564719,0.9957216,0.49002978,0.47160968,0.71312475,0.289452,0.005721442
0.19890559,0.3968828,0.74396753,0.33247128,0.118621334,0.85528886,0.3384813,0.41841313,0.7282114,0.34825274,0.008915143,-0.042808466
0.48499957,0.3343824,0.9454966,0.72952676,-0.00771895,0.94549817,0.47999737,0.27092245,0.7908796,0.76913804,0.5560769,-0.091497995
0.42990693,0.41562703,0.627735,0.8927183,0.7079371,0.38344228,0.88722014,0.591323,0.67504287,0.50583535,0.704882,-0.39349517
0.050009068,0.40967867,0.63318944,0.1615076,0.40146577,0.65411264,0.29198003,0.68836766,0.89125776,0.48099732,-0.06639039,-0.15777923
0.2817383,0.4029605,0.90093267,0.9009538,0.56874716,0.41847843,0.965199,0.48840556,0.44789127,0.63303256,0.81217,-0.15020044
0.23214173,0.31668672,0.6454674,0.3904282,0.39136583,0.7934952,0.6466179,0.55205464,0.78607166,0.5321286,0.07292012,-0.04783866
0.25196058,0.2765726,0.88973373,0.41559666,0.06504227,0.9527295,0.49420148,0.36386696,0.86186767,0.7909539,0.35307452,-0.05189664
0.35323274,0.4749034,0.6684547,0.71252286,0.4228007,0.5368992,0.9641042,0.57924867,0.59158874,0.48647434,0.6167866,-0.14525905
0.25334442,0.34969717,0.7192751,0.441352,0.2139808,0.8486263,0.72561914,0.38491777,0.67056966,0.5654528,0.0873828,0.009388852
0.27466178,0.39335936,0.78809184,0.48866048,0.12034768,0.8084826,0.96785545,0.5147251,0.56265944,0.44506365,0.21952033,-0.009962949
0.5082841,0.36936122,0.65683734,0.49191353,0.66836333,0.63049376,0.4464185,0.84611595,0.99410766,0.21351731,-0.04410564,-0.41810697
0.2249361,0.22537248,0.84371936,0.35984427,0.14058474,0.96720976,0.88806164,0.51480204,0.5473109,0.4653944,0.23460372,0.004121484
0.19893254,0.35099137,0.74569625,0.22031896,0.15238504,0.88625324,0.99136984,0.60486484,0.4267049,0.63273096,0.12619995,0.0063501
0.42201158,0.35670143,0.69334877,0.58390146,0.5812394,0.5484253,0.9752413,0.5872447,0.6236237,0.5734949,0.39868364,-0.1939678
0.2739333,0.27496234,0.8856987,0.41598007,0.033841345,0.9595159,0.49170405,0.38437882,0.82352185,0.78578603,0.38322845,-0.016817002
0.3174859,0.3333376,0.88848877,0.5021443,0.031186385,0.9350973,0.43869495,0.38212934,0.78804934,0.70184904,0.39875686,-0.009150016
0.25826436,0.3249913,0.8608202,0.44746074,0.099297464,0.8714055,0.55627203,0.29291233,0.8260563,0.8281405,0.3195223,-0.08131118
0.21795481,0.63052124,0.6976813,0.33071962,0.352384,0.60182047,0.9973307,0.50281703,0.44961753,0.69687593,0.30148396,-0.058219895
0.11652847,0.38525754,0.74205697,0.20660445,0.08129896,0.908497,0.84063524,0.4762128,0.57730687,0.36155227,0.1248515,0.08410046
0.17433415,0.34520155,0.80905646,0.33355504,0.057071216,0.9376973,0.72986805,0.4882897,0.64952546,0.22980706,0.22258994,-0.046502378
0.2285259,0.4066166,0.6331842,0.591477,0.46145552,0.6289551,0.23185341,0.6690557,0.8438003,0.27978337,0.046220087,-0.23600192
0.12962528,0.4046772,0.7477685,0.25399393,0.07925896,0.8358965,0.30428705,0.45438054,0.7291033,0.3113563,-0.010168977,-0.06770086
0.1787708,0.36102563,0.7735201,0.32019475,0.08268265,0.87355787,0.9361515,0.5063499,0.6077658,0.46668583,0.04647491,0.07090404
0.28288803,0.36648577,0.7595507,0.5876752,0.15161557,0.7698078,0.6318852,0.39423075,0.7016872,0.36649665,0.11004421,-0.06154682
0.3943591,0.35516077,0.6980398,0.6976532,0.72414714,0.43572435,0.43565255,0.6636207,0.959068,0.3829113,0.27597427,-0.50578916
0.28623426,0.54015005,0.8573626,0.6120117,-0.005056401,0.9986932,-0.4706714,0.6401788,0.27776507,0.17243811,0.7175765,-0.36293176
0.3752131,0.5674051,0.7555787,0.73206687,0.5069765,0.3976171,0.99462605,0.49949545,0.5182843,0.6698205,0.62092465,-0.269041
0.3348396,0.40290096,0.76553,0.59632427,0.08737075,0.7794734,0.57191,0.32098064,0.6507299,0.35402685,0.11192911,-0.038234573
0.2556093,0.44688272,0.67912847,0.3827643,0.21082918,0.61662877,0.29567096,0.49085388,0.7946461,0.47876066,0.07372646,-0.089593224
0.2533855,0.52185076,0.8141197,0.87782097,0.43059883,0.35977197,0.9955566,0.40513635,0.5450704,0.8310024,0.7540039,-0.07455257
0.24860038,0.5748903,0.8024761,0.37652996,0.42041013,0.49038243,0.2623922,0.72954416,0.9565186,0.6143526,0.40697098,-0.3372717
0.12149442,0.35758013,0.6647167,0.04652646,0.20785567,0.91139776,0.9793301,0.5876171,0.47828034,0.6369455,0.07221198,0.06660661
0.08612856,0.34002468,0.7930199,0.06859359,0.1351797,0.9562605,0.97507554,0.6354024,0.557444,0.52413785,0.057698008,0.01878666
0.39650935,0.5655526,0.73527294,0.83043987,0.54586846,0.28844482,0.9922547,0.45550075,0.5394975,0.669127,0.7418825,-0.28782174
0.24951567,0.3732755,0.58366257,0.483235,0.5815003,0.6631576,0.2909606,0.7309058,0.90510714,0.4543879,0.1892356,-0.278432
0.28313795,0.39904842,0.8223471,0.5153396,0.042253084,0.93008584,0.33114937,0.29963267,0.49097997,0.44234833,0.39866543,0.048618484
0.22625983,0.35125867,0.7908256,0.3582545,0.07130752,0.75319016,0.995024,0.52604353,0.41952384,0.5674014,0.16260147,0.01667125
0.38645104,0.46163648,0.63284814,0.6550647,0.43061468,0.59606695,0.803084,0.56305784,0.7187921,0.3183023,0.376754,-0.18998666
0.44669327,0.42782325,0.86923724,0.86705655,0.6233046,0.4142823,0.9319413,0.5078739,0.5854081,0.5106987,0.7502188,-0.28483176
0.47200662,0.351396,0.9274775,0.64483184,0.027449204,0.81416965,0.4945868,0.22311021,0.90666926,0.84971744,0.4968017,-0.18635172
0.3989437,0.4919713,0.80491865,0.525335,0.26869142,0.5820638,0.34261623,0.40488034,0.90815765,0.7874693,0.5232136,-0.2417111
0.26615015,0.42588177,0.7771746,0.38247108,0.06115281,0.81374836,0.9884084,0.46999863,0.3523506,0.54420006,0.18285115,0.025375726
0.29647425,0.4476576,0.66660565,0.6135322,0.31242537,0.587113,0.975387,0.5281128,0.46435454,0.46689296,0.5064286,-0.07435633
0.07732381,0.29764298,0.7735008,0.11014522,0.08561453,0.94445276,0.9086875,0.47705963,0.6480031,0.58422583,0.16714722,0.09936471
0.46402717,0.4048054,0.6418589,0.7816174,0.66870385,0.47759292,0.8012121,0.5461926,0.70426476,0.26677495,0.59371877,-0.33564624
0.15027425,0.30901277,0.7216261,0.16076724,0.21147941,0.9156376,0.9770901,0.5769494,0.5179975,0.65232366,0.05816291,0.07473583
0.058027774,0.35993844,0.7659199,0.11787458,0.10281308,0.9283978,0.937449,0.53809,0.49470767,0.45432764,0.08480524,0.114811234
0.26150262,0.5541452,0.68311024,0.41903833,0.37681264,0.5614596,0.99127924,0.5154146,0.5042202,0.6112476,0.34037158,-0.12914652
0.23877805,0.3890323,0.8248352,0.39410195,0.02030777,0.92776597,0.93016744,0.39952743,0.43354222,0.4509822,0.29807457,0.12231697
0.25714755,0.3465315,0.7618822,0.50234866,0.17701797,0.72894216,0.9902808,0.5213195,0.4400913,0.51839185,0.23259698,-0.010083815
0.24766363,0.3963234,0.74483824,0.4577208,0.15587996,0.7212553,0.99144524,0.4998637,0.41434366,0.5299675,0.3081496,-0.03880773
0.2731108,0.40392393,0.77616227,0.89168596,0.5427133,0.2830684,0.9687692,0.4651194,0.4248079,0.6151201,0.81513166,-0.19506736
0.31398743,0.28956136,0.8058448,0.63009197,0.20784251,0.6122684,0.9926971,0.5009907,0.48898777,0.49645203,0.30478376,-0.07759182
0.14733632,0.48985368,0.7094476,0.1876264,0.65455693,0.5870317,0.29705864,0.7954546,0.97942513,0.5050082,0.06345068,-0.3788058
0.25411722,0.51131546,0.6903551,0.45277107,0.3098182,0.706144,0.99614054,0.52671236,0.49313062,0.6615484,0.43917757,-0.04987728
0.2697189,0.35546434,0.7263216,0.44027087,0.24558978,0.7695129,0.98758936,0.5386611,0.45191655,0.553043,0.26136202,-0.039272696
0.2931626,0.35486057,0.7950159,0.5011557,0.15506014,0.9961293,-0.11251037,0.5444231,0.30968285,0.25109693,0.5810993,-0.31566888
0.92651063,0.6273501,0.8466263,0.9473883,0.727052,0.6605326,0.4856174,0.9374707,0.99998915,-0.041336883,-0.020310722,-0.7901784
0.2780998,0.55859125,0.7121098,0.64597815,0.4109567,0.58936787,0.9948321,0.52984524,0.50021803,0.5990132,0.64918053,-0.15410855
0.03662568,0.31450027,0.8199521,0.17235962,0.18914601,0.97086555,0.8372117,0.66007364,0.6805557,0.32066715,0.091072924,-0.08347124
0.23527728,0.36568996,0.71042347,0.45919755,0.21736766,0.7159127,0.9927184,0.54188275,0.44587457,0.57256687,0.33393076,0.00645938
0.18153593,0.312814,0.7370893,0.33658525,0.10438663,0.89151907,0.7193612,0.39075473,0.6991873,0.5145072,0.086225756,0.0176513
0.12734112,0.37608045,0.7125137,0.22416112,0.124218516,0.8943884,0.68598837,0.44653463,0.681924,0.43071848,0.038589727,0.042616464
0.2821515,0.40261552,0.6605624,0.5280619,0.32547474,0.65008974,0.49850544,0.53350854,0.7085774,0.2038756,0.057007294,-0.19859013
0.12208238,0.28014427,0.8162104,0.23637344,0.18382989,0.9697634,0.8375858,0.60609597,0.5797411,0.2946069,0.20189956,-0.09454937
0.31094888,0.5577154,0.7062783,0.4954242,0.61183614,0.4657672,0.29217958,0.80856955,0.97807145,0.5364193,0.43904513,-0.41918504
0.56986666,0.5942143,0.80842507,0.65767086,0.8003324,0.3684888,0.32183048,0.85401124,0.999125,0.33617133,0.23467524,-0.5618445
0.9505869,0.59904075,0.8008767,0.9815844,0.6915113,0.77526414,0.5275215,0.9220693,0.99998856,0.021522937,-0.12200213,-0.7877924
0.16642605,0.2627789,0.7357105,0.31293336,0.13500507,0.8870678,0.7152796,0.41705137,0.729594,0.60246164,0.013734312,0.03910571
0.09802992,0.3274691,0.7984549,0.27073374,0.16169605,0.9659382,0.5636623,0.57791555,0.6415524,0.2867894,0.24269018,-0.09507875
0.47137552,0.41557157,0.70257956,0.79117227,0.42426577,0.6067598,0.9237871,0.5005295,0.6471423,0.4328922,0.51325464,-0.18273748
0.2938363,0.43760365,0.9125732,0.618937,-0.055951633,0.991386,-0.009690309,0.48061025,0.58909607,0.7494949,0.6939255,0.04328551
0.3805884,0.62134385,0.767129,0.75127804,0.37052208,0.42386228,0.99661165,0.41334388,0.5224556,0.7800595,0.7003876,-0.13348877
0.86732274,0.57863206,0.8947107,0.89000607,0.67483217,0.6683587,0.47334972,0.9434851,0.99995697,0.003827836,-0.06993697,-0.7185676
0.23415866,0.5157548,0.674961,0.43067434,0.51596415,0.4923445,0.3148899,0.7302706,0.94820917,0.58400023,0.29728788,-0.30656698
0.21352325,0.42162523,0.736537,0.36245072,0.12629823,0.8297664,0.94910026,0.49714807,0.55198795,0.45403376,0.19377793,-0.001430903
0.29502052,0.38999924,0.6904131,0.5067651,0.2253486,0.7564266,0.91469586,0.48045415,0.6360289,0.45923075,0.19411036,-0.042171847
0.20700043,0.4282696,0.7995739,0.42178124,0.088282354,0.9886848,0.17308962,0.5721141,0.41239735,0.08865047,0.3828928,-0.21345568
0.2921549,0.6389055,0.7163315,0.74059814,0.4774123,0.38983807,0.99776286,0.47658452,0.47806993,0.7700378,0.7017362,-0.16754507
0.0733302,0.39395213,0.8484961,0.34592843,0.092769556,0.9924927,0.3433947,0.6563329,0.6303692,0.21507746,0.32834888,-0.22759655
0.26757774,0.61442006,0.6833006,0.5506006,0.38308775,0.5422479,0.9970945,0.48652878,0.47805917,0.70674753,0.60826135,-0.07207001
0.13424546,0.42397845,0.6067276,0.3777043,0.6410893,0.6575999,0.44433528,0.7173169,0.9179821,0.621667,0.23695216,-0.2760107
0.21742749,0.33324945,0.7597617,0.4169156,0.056497604,0.93566483,0.5385064,0.33656627,0.6039616,0.5154036,0.26745534,0.026484817
0.25801238,0.37342533,0.80809945,0.3513685,0.11665114,0.8895145,0.9894288,0.5380951,0.3492087,0.59017813,0.10461258,0.07627781
0.12091746,0.386045,0.776771,0.22971644,0.015500939,0.9584575,0.34464765,0.38929227,0.75416934,0.6650605,0.282108,0.033958334
0.24084474,0.3882531,0.60875225,0.592561,0.6074901,0.653424,0.28474736,0.7556827,0.9077844,0.28743953,0.06383755,-0.29928035
0.24126618,0.5511881,0.684886,0.47960564,0.2935772,0.6551503,0.995906,0.50722903,0.4736856,0.6607785,0.5502734,-0.037592854
0.347637,0.4120967,0.7043673,0.6618622,0.29948318,0.6609357,0.9640632,0.5223986,0.5636965,0.40760434,0.45305058,-0.12636614
0.18957956,0.43136662,0.61241806,0.3606727,0.67400944,0.54380596,0.31467843,0.7006854,0.859705,0.46251673,0.20477477,-0.40666586
0.2714017,0.3741848,0.66212463,0.52758384,0.44249666,0.66955024,0.75822437,0.5451654,0.74639785,0.40077093,0.25045764,-0.13238357
0.08000914,0.2614499,0.64596224,0.14167269,0.32341582,0.89834404,0.6677356,0.51484656,0.80683875,0.70458126,0.022041274,0.027900854
0.22997755,0.42736828,0.6806811,0.5266387,0.33320937,0.67740893,0.8775394,0.54246205,0.71736264,0.39608508,0.30481517,-0.11954243
0.1587196,0.38149074,0.6836016,0.26241046,0.19047415,0.7736257,0.99352574,0.5504072,0.41198105,0.61447036,0.2164407,0.07181155
0.32724613,0.6241566,0.736452,0.5918988,0.46093655,0.48146936,0.99705935,0.4418983,0.4451637,0.72454107,0.46240175,-0.2366852
0.16885333,0.34984156,0.7289895,0.2571404,0.1587323,0.83774704,0.99447596,0.56926,0.40425813,0.65053725,0.14040805,0.05135385
0.1298215,0.3817,0.6541945,0.13188998,0.53358436,0.6435743,0.3398414,0.8167839,0.93288076,0.3863135,-0.1403106,-0.37000257
0.3342017,0.4543456,0.74237716,0.5073407,0.272292,0.6163624,0.39012522,0.396844,0.8617803,0.7895236,0.39264348,-0.17130598
0.34394687,0.47048923,0.69150853,0.64045787,0.36031362,0.59958696,0.96213424,0.54449344,0.52631587,0.3960438,0.49331024,-0.106171265
0.09575541,0.33821082,0.7289153,0.04124229,0.13906845,0.9362213,0.9641366,0.59377,0.581681,0.56026244,0.018724548,0.102407
0.3704993,0.38979232,0.7029358,0.7880929,0.4424364,0.42731082,0.97572803,0.5322907,0.5470706,0.4577202,0.55991334,-0.25720614
0.40925404,0.53994304,0.6842327,0.8034177,0.5599883,0.49843976,0.97272414,0.53148735,0.6530889,0.4625093,0.6793973,-0.23269036
0.42965603,0.65130275,0.8827956,0.87994957,0.2486105,0.51485634,0.99851066,0.34152475,0.71404624,0.77335185,0.7587406,-0.07353548
0.28942636,0.35257506,0.73294646,0.55261314,0.24926259,0.71136504,0.9802337,0.53178954,0.52773744,0.48856902,0.30358657,-0.08271739
0.27784386,0.34954876,0.723207,0.5356226,0.3222735,0.73190904,0.8655243,0.570972,0.6975761,0.35477403,0.1397803,-0.09410422
0.20476519,0.30975124,0.8033167,0.24709639,0.09527602,0.9819054,0.6641139,0.46273565,0.58554447,0.3753107,0.46514452,-0.122752495
