mean EN difference,geom-mean_eta_both,MagpieData mean Electronegativity,max ionic char,MagpieData avg_dev MendeleevNumber,MagpieData minimum Electronegativity,MagpieData range MeltingT,MagpieData mean Row,MagpieData avg_dev NpValence,MagpieData mean GSbandgap,std_dev EN difference
0.16510476,0.029614698,0.7786269,0.70956194,0.22737627,0.7847337,0.4933042,0.63957095,0.3917307,0.6892321,0.82983017
0.3037016,0.34298673,0.657138,0.63296515,0.6084875,0.33115032,0.34664306,0.43555638,0.6756594,0.5071298,0.6142764
0.48768544,0.4576858,0.72154063,0.606457,0.47035265,0.5184577,0.43767056,0.59495324,0.85884684,0.27435964,0.05345642
0.20082504,0.3958903,0.73601913,0.4219258,0.08502449,0.63134015,0.7269683,0.45335403,0.5244781,0.47740123,0.2787077
0.14865205,0.3800871,0.7164348,0.3229111,0.25582644,0.76453936,0.96877986,0.5060833,0.5966987,0.5666489,0.18120907
0.250572,0.33682105,0.80936325,0.5440686,0.057574328,0.84547985,0.9916948,0.49046993,0.39242676,0.48643273,0.2818474
0.012431443,0.40011337,0.7624191,0.20987926,0.0038807718,0.9290222,0.99289966,0.32721335,0.1553236,0.5461943,0.102880165
0.37340727,0.49669272,0.7640012,0.8505682,0.36386073,0.49039567,0.9381775,0.4781699,0.61060524,0.510796,0.7103659
0.2786459,0.44298056,0.8215339,0.13890707,0.5084441,0.9667894,0.8062141,0.90568745,0.96338487,0.14067097,-0.0063288338
0.28819853,0.38290316,0.7386524,0.30455053,0.13921592,0.6580662,0.22162703,0.67511404,0.6829214,0.18012452,0.025997732
0.34303543,0.45938316,0.7430213,0.7404217,0.13966948,0.48540884,0.99323,0.49444172,0.51077694,0.46104592,0.5358151
0.05071556,0.33881372,0.7167363,0.13499309,0.21258312,0.5956506,0.4690508,0.52460706,0.22964728,0.38661274,0.38800222
0.3805279,0.48789388,0.6561433,0.528872,0.47097495,0.67988396,0.6512985,0.7416949,0.9918913,0.19790475,0.009793587
0.22934698,0.49874556,0.7326553,0.63058674,0.17461215,0.5213195,0.9396224,0.46645796,0.577193,0.54079914,0.4830523
0.29526755,0.42230496,0.83689445,0.2046975,0.35181978,0.9240837,0.63482726,0.8740164,0.81888187,0.13622196,0.04073578
0.23720327,0.401488,0.64124167,0.4607085,0.12512675,0.55134475,0.12950139,0.42752704,0.42351925,0.3885607,0.2971117
0.2552647,0.48185503,0.69447684,0.6460954,0.33574176,0.4390142,0.96097636,0.49653262,0.6223192,0.5594205,0.51351255
0.20904563,0.26055008,0.8062302,0.381268,0.29233828,0.85881484,0.7839947,0.65812933,0.7025597,0.16716416,0.013734476
0.22467437,0.3205731,0.78194386,0.49427408,0.10717602,0.82465476,0.98915786,0.5033461,0.40451595,0.4952105,0.26529512
0.27825865,0.44967878,0.64353436,0.48520088,0.17040461,0.5045997,0.17476203,0.40666834,0.5084046,0.40538657,0.24775699
0.34165186,0.45543885,0.6966591,0.70241,0.49736267,0.4696237,0.95568675,0.5499886,0.6272182,0.5377555,0.6562041
0.15095131,0.35264277,0.71671605,0.35563684,0.17466252,0.7715416,0.99278444,0.5209614,0.4434217,0.5304103,0.16710837
0.2718258,0.28385422,0.71043015,0.3362602,0.27443257,0.6405903,0.32973915,0.60463125,0.7763737,0.3232539,-0.0010652762
0.4482672,0.42911953,0.6943363,0.83038974,0.56174964,0.47981748,0.98309493,0.58861893,0.5668675,0.443741,0.7559185
0.52042264,0.59409547,0.6958022,0.6269417,0.58760595,0.5546941,0.50523627,0.8403412,0.8579995,0.071736634,0.007973644
0.19372422,0.31934056,0.8140425,0.44182768,0.06163463,0.8904185,0.9910694,0.5139611,0.37191576,0.49618003,0.18324362
0.72603405,0.6064658,0.7584257,0.8059718,0.7283895,0.45972654,0.4843102,0.81565654,0.9704652,0.1741428,-0.06893603
0.10477765,0.37335783,0.6507212,0.05712543,0.2463499,0.94360054,0.9778882,0.52277446,0.5268838,0.7211292,0.08564926
0.068055995,0.38289732,0.57583857,0.08680518,0.32107002,0.95836574,0.4011639,0.5857458,0.8447442,0.41428098,-0.038441934
0.1953469,0.40947562,0.783707,0.09433365,0.4766128,0.960079,0.8009666,0.8539705,0.96268684,0.115296066,0.15551716
0.67576665,0.58337224,0.746047,0.8502513,0.80374616,0.48379728,0.4627048,0.71217006,0.93177766,0.38354972,0.03582695
0.21057104,0.37395218,0.85614866,0.48896292,0.016572574,0.882967,0.991683,0.49882755,0.41192126,0.3653268,0.34853458
0.19364181,0.33174124,0.7626182,0.23523758,0.35989785,0.8661958,0.57643074,0.66613215,0.7896495,0.3171313,0.09886358
0.20735379,0.4017907,0.68088484,0.21896778,0.29249611,0.7246059,0.992852,0.5303528,0.4972205,0.5670883,0.14181502
0.10917438,0.25722626,0.7543832,0.12940358,0.15884003,0.93190885,0.96701664,0.5361645,0.33540204,0.39529333,0.12423681
0.12909912,0.40128356,0.66967696,0.15665428,0.39930144,0.90056765,0.7407497,0.5367255,0.8282976,0.64824855,0.07489847
0.006926262,0.6329501,0.6063487,-0.011822463,0.278532,0.9980119,0.55394495,0.6008998,0.77584606,0.5583502,-0.011509841
0.38115522,0.42774552,0.6927019,0.74759364,0.60016024,0.41104022,0.40104127,0.5033034,0.7349013,0.3964438,0.4382029
0.28051856,0.403823,0.72273064,0.6204584,0.3816761,0.5608363,0.9697295,0.5582325,0.5229761,0.5438398,0.53868115
0.32231322,0.45134917,0.72147936,0.60769546,0.35903436,0.54733014,0.3135503,0.5400219,0.71275634,0.39290407,0.25951278
0.19734494,0.18459015,0.84573966,0.35349694,0.31836432,0.92748505,0.9310956,0.6672336,0.7106638,0.30854243,-0.01078978
0.68915164,0.772348,0.99354625,0.95765984,0.18909791,0.9999406,0.30142754,0.6993008,0.9993398,0.41442034,0.5793206
0.36687446,0.3520389,0.66481733,0.5767146,0.5380314,0.40519887,0.3315937,0.4632434,0.740521,0.38270625,0.3637693
0.4770363,0.45000055,0.729012,0.76610816,0.8651756,0.53535026,0.57497275,0.7410712,0.94180655,0.37190098,0.113592595
0.12480409,0.3543192,0.6014588,0.2523711,0.12722741,0.48779455,0.057059888,0.46650848,0.23593982,0.4040397,0.27178627
0.33125445,0.5544963,0.6998009,0.39867654,0.50165415,0.92832595,0.71532756,0.7901238,0.9953165,0.10393126,0.19331156
0.12142537,0.23020004,0.798599,0.20074911,0.15464866,0.93869793,0.980039,0.57810175,0.31352615,0.37578738,0.12400353
0.351448,0.51281846,0.7408292,0.80469674,0.34404784,0.49032888,0.9660236,0.5250205,0.5879545,0.5101247,0.6665362
0.18241568,0.35892218,0.6931363,0.33638793,0.16399284,0.7709091,0.98231477,0.52114224,0.42922387,0.49389014,0.3218579
0.8107519,0.5927967,0.98240805,0.92461205,0.43181533,0.9999595,0.8135292,0.42709216,0.999988,0.46350515,0.09460802
0.13363919,0.30393133,0.7500558,0.28499782,0.123248935,0.94496095,0.98435366,0.47953126,0.3200101,0.49222916,0.20863394
0.29712263,0.33756557,0.82776845,0.64525807,0.04475724,0.82044065,0.993487,0.4828546,0.34294215,0.45659342,0.37322992
0.27486014,0.33998093,0.74217767,0.57960594,0.15544266,0.68880236,0.99053746,0.4885473,0.43770722,0.4797568,0.33287606
0.5115646,0.54871714,0.7357515,0.7869947,0.813563,0.562399,0.49181977,0.5746806,0.8569337,0.38700402,0.30957925
0.22758871,0.4028428,0.6864816,0.50307083,0.31028563,0.52971,0.96002704,0.49488777,0.5923603,0.5814322,0.35527456
0.07509157,0.3736419,0.553637,0.067085996,0.29866356,0.9376737,0.44427598,0.59527636,0.90281576,0.4488016,-0.060474236
0.45311072,0.4685496,0.7401894,0.9231774,0.60411406,0.41664794,0.9409008,0.52784514,0.6310264,0.48450705,0.8138732
0.17009175,0.3407155,0.7386984,0.446881,0.17805722,0.74198896,0.98622483,0.5202547,0.4824196,0.5449568,0.19859107
0.38380256,0.5233556,0.65744543,0.42899117,0.47137544,0.6125971,0.55469406,0.78153443,0.9632513,0.10090645,0.08485867
0.12943177,0.33517715,0.7051301,0.2373722,0.31216764,0.79378927,0.6091571,0.6075306,0.8461784,0.7265817,0.14037749
0.20307687,0.28225067,0.7552569,0.39156947,0.14938992,0.8131846,0.97864854,0.51494384,0.40542853,0.46362156,0.23274183
0.1124023,0.3138211,0.7036021,0.29332247,0.2944029,0.8019225,0.79860145,0.50638896,0.71707773,0.50253,0.050617382
0.63804054,0.5141892,0.7409495,0.81366235,0.81847197,0.5030014,0.4947291,0.728371,0.96406925,0.3043607,-0.016643515
0.29770762,0.50300586,0.67713344,0.69849384,0.3665627,0.37065443,0.8577503,0.44477788,0.66671073,0.50018364,0.6105157
0.3434545,0.47887087,0.72058725,0.36449423,0.30724755,0.6140517,0.33472797,0.78144515,0.7128029,0.07621763,-0.0041430728
0.057694383,0.3603387,0.5318759,0.014607955,0.31953162,0.9648528,0.76779664,0.5219059,0.7010307,0.48734602,0.0031705764
0.12666783,0.4125721,0.6511362,0.122044265,0.15121959,0.9328446,0.98106396,0.495579,0.44148996,0.64875823,0.15006635
0.068516456,0.37250373,0.5963119,0.06179987,0.27943605,0.9510838,0.40648413,0.5068642,0.8841238,0.50730854,-0.038656507
0.22459897,0.33067578,0.680531,0.35830364,0.3608757,0.6568456,0.9432811,0.538293,0.63312924,0.6536795,0.26988164
0.10907813,0.28880116,0.78011435,0.28704008,0.23416089,0.86838084,0.9300009,0.54834914,0.6427338,0.4907186,0.028415054
0.18929549,0.44206572,0.8019648,0.6544863,0.4874121,0.5424341,0.79571784,0.5378765,0.43542454,0.54549575,0.79824656
0.24543081,0.31812254,0.7886631,0.5197184,0.10945338,0.82588494,0.992169,0.49288353,0.4059685,0.52186334,0.26040033
0.5498763,0.5760815,0.8779901,0.91085184,0.46664503,0.46767366,0.99675286,0.67754483,0.51582944,0.14160846,0.9216441
0.5532133,0.48227414,0.7825885,0.98185563,0.7009853,0.51868,0.96106845,0.61689097,0.6588135,0.47098717,0.9575425
0.2792301,0.3146102,0.6613246,0.5615303,0.29440668,0.5602416,0.9836859,0.50095665,0.5073533,0.52801937,0.32954377
0.10273461,0.36586088,0.5848792,0.15860683,0.2726866,0.97014487,0.4447888,0.5528667,0.8868905,0.5221442,-0.023382908
0.27849987,0.34090236,0.81243426,0.609115,0.05504453,0.85427153,0.99420774,0.48185453,0.3669698,0.52235025,0.29709536
0.19495617,0.28650874,0.7949537,0.40932664,0.092227615,0.8491497,0.9719744,0.53432214,0.37136495,0.3804868,0.24274588
0.23191288,0.3253092,0.7795474,0.52263844,0.064987086,0.8359466,0.99283344,0.46332902,0.36638057,0.52124727,0.26528618
0.25869715,0.38622475,0.805055,0.9015006,0.83816093,0.5707183,0.41177228,0.83858,0.7976822,0.5370016,0.92737406
0.3114523,0.3432272,0.81409305,0.6744377,0.061437894,0.74526143,0.9911994,0.47279382,0.33347863,0.48656163,0.3552788
0.14737229,0.3641913,0.7036675,0.27227855,0.17606243,0.78606594,0.9906989,0.48520517,0.44283906,0.5635729,0.12621307
0.66507256,0.6742863,0.94783705,0.85288435,0.344628,0.9999913,0.146288,0.38523296,0.9992583,0.89883953,0.03544683
0.3364555,0.3406408,0.75657314,0.66152,0.26928234,0.65391505,0.9953241,0.45978114,0.5041867,0.48310426,0.35758325
0.17797211,0.39591688,0.7144919,0.34666786,0.16959243,0.6988429,0.7781303,0.440031,0.5512325,0.3693867,0.20832276
0.1168783,0.45734164,0.6951046,0.09094256,0.2434667,0.9708316,0.98388016,0.5456275,0.5378923,0.78545237,0.12715156
0.38680163,0.4045831,0.72610617,0.7503936,0.3402887,0.47267687,0.99582314,0.55838066,0.54344034,0.44270933,0.5315114
0.58467126,0.40499023,0.68062615,0.7819406,0.5662255,0.6204524,0.35338628,0.5403729,0.9940382,0.6091788,0.48471794
0.045314655,0.49915385,0.6304662,-0.035338476,0.29379836,0.9885337,0.92557335,0.55834115,0.6239391,0.825205,0.041317075
0.7834056,0.51419526,0.972054,0.90457004,0.38850164,0.9999388,0.6272532,0.25831455,0.999938,0.6745561,0.022541303
0.5266877,0.67221606,0.77568597,0.7046344,0.7020725,0.8503464,0.60122454,0.85947025,0.99799216,0.39733163,0.72553647
0.3450513,0.4412259,0.707044,0.59645855,0.43682045,0.4989239,0.40114135,0.56354475,0.8002466,0.3422822,0.15878023
0.34083003,0.34716558,0.6636431,0.5956147,0.5489442,0.5546264,0.9816661,0.574926,0.5820396,0.5452639,0.59433013
0.24344148,0.35479996,0.83196765,0.1965359,0.48727176,0.9704217,0.6806742,0.8796108,0.89391124,0.08270628,-0.023422137
0.16028835,0.3553716,0.70391464,0.15974557,0.38153225,0.932296,0.5627352,0.73108655,0.9456568,0.22652408,0.0115951095
0.37795836,0.51145995,0.6731653,0.8674552,0.5452999,0.31404153,0.7937486,0.433008,0.60446405,0.44800088,0.7423326
0.103793755,0.2838535,0.6352541,0.13492544,0.30450225,0.91111475,0.95446825,0.5429263,0.59504616,0.7930732,0.12737785
0.15559442,0.35208893,0.57083154,0.1866149,0.31756163,0.9841175,0.36639768,0.6779711,0.8926317,0.23406835,0.06689767
0.14968376,0.32503754,0.71291566,0.15533155,0.4234511,0.8867395,0.5790614,0.7144458,0.8755145,0.30570868,0.090077266
0.29852647,0.40673524,0.70808196,0.42383665,0.22288764,0.5598838,0.31586424,0.5471687,0.70939064,0.2769044,0.12665282
0.3578673,0.45739225,0.69651604,0.8652729,0.5476309,0.38537407,0.8241644,0.46573088,0.54909325,0.46335083,0.7793963
0.66910505,0.5886639,0.77256876,0.7874466,0.7853323,0.5568825,0.45636085,0.7386686,0.9339204,0.28084096,-0.09789929
0.082775556,0.3842165,0.6064209,0.020547954,0.30798355,0.9708419,0.8471968,0.51001453,0.6389189,0.40554821,0.10793341
0.39917493,0.48461524,0.7495725,0.863644,0.4621648,0.49112245,0.9631001,0.541675,0.54332054,0.43278164,0.7887135
0.24901024,0.35018644,0.6195619,0.45162565,0.20535979,0.9592329,0.4221286,0.43072504,0.80207366,0.741014,0.2998306
0.73048854,0.49336708,0.88136995,0.81397927,0.4983467,0.99980485,0.7357074,0.48444578,0.9997466,0.40982056,0.036977492
0.2318316,0.50666773,0.7247858,0.3470401,0.14807576,0.8607231,0.9666387,0.54407716,0.43459082,0.44304642,0.5001485
0.32689476,0.47385478,0.63162494,0.68684316,0.42216563,0.32037508,0.43490523,0.3983583,0.65117675,0.38905248,0.45201096
0.2854733,0.46497622,0.63184905,0.6298225,0.30902776,0.37207872,0.4358448,0.38846415,0.6152625,0.44615003,0.48696902
0.22204106,0.4614582,0.8357332,0.608099,0.006048144,0.7425792,0.93521535,0.4847724,0.52388835,0.4930831,0.32638445
0.1340267,0.3644559,0.6767524,0.11798002,0.2166444,0.89003605,0.9895681,0.49236536,0.46444777,0.63956475,0.086592786
0.44158128,0.6639313,0.7847582,0.41923574,0.4284102,0.97247565,0.6647099,0.6505679,0.99860734,0.1516606,0.65476215
0.18185571,0.47045985,0.76224065,0.5792718,0.078463264,0.6052444,0.84094197,0.437035,0.5470095,0.5643116,0.40132675
0.45706248,0.46346036,0.7284237,0.8098085,0.5960055,0.50805664,0.9947644,0.66197646,0.575137,0.4339297,0.7751727
0.3953489,0.4004709,0.7374227,0.64382255,0.39074385,0.57368666,0.9885825,0.6178109,0.50969034,0.44338736,0.6340294
0.61005855,0.527634,0.7481924,0.9838415,0.7474627,0.48272336,0.9792866,0.54507923,0.7411115,0.48851874,0.9530993
0.15979642,0.29032472,0.7662448,0.33470815,0.13677624,0.8559254,0.9854129,0.5392407,0.4136653,0.4987375,0.14018011
0.23188071,0.46050307,0.69135225,0.4982676,0.07218881,0.5682991,0.4483372,0.37259817,0.34396005,0.3632136,0.32667097
0.27364928,0.32943672,0.6759658,0.5638558,0.256274,0.5845749,0.9872383,0.48606238,0.49706092,0.49996823,0.34613118
0.23642541,0.49892968,0.7344166,0.60119474,0.13668059,0.51686096,0.7820401,0.3874563,0.5717489,0.5455817,0.41289324
0.31306297,0.42707652,0.71464777,0.48315248,0.41331515,0.76326215,0.9982197,0.5101166,0.37653083,0.5783334,0.2687149
0.41310287,0.43347943,0.7060404,0.7751381,0.545978,0.46891746,0.9870496,0.62432504,0.5832396,0.43537185,0.77002585
0.69367814,0.3807358,0.9024797,0.87434494,0.19517413,0.99709153,0.29396242,0.3457888,0.9977654,0.7324858,0.20284218
0.1730979,0.34110096,0.807044,0.47276926,0.03841792,0.8692578,0.9962774,0.4532334,0.3639676,0.5338046,0.15806073
0.14349507,0.44926253,0.69327533,0.12049675,0.16273156,0.9557875,0.9880984,0.51460755,0.4698083,0.6706877,0.13364379
0.27317324,0.35486695,0.7539852,0.60485744,0.13194154,0.6566105,0.9815244,0.45650128,0.3960041,0.51718926,0.4291743
0.12631033,0.2684404,0.78528184,0.30347195,0.25966525,0.8896844,0.93685627,0.5962593,0.6581596,0.41094103,0.035858113
0.12260929,0.31637424,0.7908139,0.3177761,0.074032985,0.95429826,0.9891947,0.49073774,0.29840317,0.48181346,0.16022627
0.5265535,0.46239024,0.74480784,0.93249786,0.65783334,0.47344622,0.9788211,0.59786403,0.5795945,0.4411635,0.9016689
0.31496978,0.33791363,0.6790633,0.47510195,0.42274457,0.60885894,0.993325,0.5576797,0.49044958,0.5394189,0.36402145
0.37740046,0.48511976,0.7025984,0.82683045,0.44865847,0.40754277,0.9018386,0.4693311,0.6342193,0.49285662,0.67302305
0.057080574,0.6601185,0.6301677,0.010798913,0.2186045,0.99836653,0.38604715,0.5028136,0.8134502,0.865805,0.075592026
0.38225326,0.3832101,0.7004274,0.6895349,0.34740138,0.49138597,0.9904143,0.5451239,0.5058768,0.44657084,0.5589474
0.39137253,0.43739408,0.6749017,0.54284513,0.48132783,0.46418008,0.3077517,0.49113983,0.74408674,0.36044005,0.22011629
0.4923602,0.37010726,0.7064673,0.5841052,0.40839103,0.9982284,0.535275,0.5027032,0.99300534,0.503454,0.08844891
0.08480807,0.34305495,0.6590417,0.1917721,0.20916839,0.69224066,0.49602786,0.47846654,0.6218021,0.52604115,0.16205294
0.17908624,0.33953363,0.6131361,0.22269702,0.335441,0.75982076,0.98545974,0.5204238,0.508042,0.6331432,0.20333675
0.2927116,0.35520408,0.7607778,0.29770398,0.13106573,0.8246411,0.38039792,0.7454151,0.51815593,0.033926256,0.04056677
0.7720098,0.64266527,0.8400759,0.93526834,0.9113023,0.6431942,0.61220765,0.8712707,0.98363197,0.35210395,-0.24371015
0.60654557,0.46055517,0.68496716,0.7127204,0.69720495,0.42796835,0.4314843,0.62419826,0.9269812,0.25341126,0.058291163
0.46707916,0.43352214,0.7195318,0.87591034,0.5584241,0.482306,0.9757521,0.592059,0.540396,0.41894013,0.8300125
0.41330597,0.4472459,0.7182089,0.75829273,0.6056781,0.54332054,0.988738,0.6310681,0.54413116,0.4615431,0.7671932
0.10758455,0.30717948,0.7690248,0.29674023,0.049382795,0.9507853,0.9849153,0.51690555,0.35479674,0.45630065,0.12021735
0.18441026,0.4229762,0.65862846,0.40779254,0.1468926,0.48171833,0.30686074,0.4289707,0.50145334,0.47247687,0.32447726
0.05069084,0.3818721,0.56306565,0.006961308,0.24286996,0.98062634,0.6866313,0.4901176,0.735782,0.76848567,-0.0047734687
0.112746686,0.36329722,0.58358204,0.09794743,0.2751404,0.9840293,0.481744,0.47081906,0.8786988,0.7679453,-0.034424428
0.214955,0.41200915,0.7165365,0.4013298,0.3172139,0.6546056,0.9668937,0.52133,0.6327294,0.6046344,0.26367137
0.3258053,0.36505386,0.6727011,0.4915924,0.32133895,0.4948177,0.20544437,0.52036464,0.70911944,0.40312418,0.20628767
0.4397932,0.37568325,0.72289157,0.9191409,0.70661914,0.45718592,0.46822876,0.56467795,0.74715483,0.45753413,0.8944842
0.25572652,0.30458406,0.68173856,0.5009084,0.33175254,0.61511403,0.99004287,0.52575016,0.51348376,0.5398359,0.28223997
0.22169568,0.3708897,0.6560475,0.33500487,0.07470425,0.60040826,0.12369441,0.5453814,0.5186982,0.24407782,0.14239657
0.08262949,0.76786417,0.7593464,0.16288267,0.3390107,0.99955374,0.39806116,0.6873081,0.79350406,0.63635105,0.1272438
0.3535347,0.35286507,0.7180327,0.8460102,0.65477914,0.3961709,0.84135747,0.55500126,0.5990969,0.5743077,0.81774646
0.18792273,0.31079343,0.6945814,0.1635151,0.14940652,0.70225275,0.22207133,0.7579514,0.44383326,0.08172317,-0.011535901
0.033802487,0.5148678,0.6306118,-0.025669135,0.26997644,0.98758763,0.8691629,0.5040784,0.6389402,0.83101475,0.022766136
0.24429154,0.28918284,0.61569786,0.402954,0.32321328,0.82328033,0.9357401,0.53111696,0.5814054,0.75359905,0.38698503
0.5418435,0.44416043,0.7364999,0.7131891,0.7813353,0.3928252,0.45327476,0.71745443,0.9429786,0.33867687,0.08762511
0.3527237,0.3430344,0.7266965,0.6432823,0.30212286,0.601529,0.99529237,0.5301639,0.4767299,0.46876934,0.40725502
0.14235574,0.36007458,0.6466627,0.19075911,0.31092376,0.9556654,0.48351398,0.5706862,0.92299676,0.5858279,-0.015914848
0.4262119,0.47240183,0.7449537,0.5802144,0.49435747,0.5459657,0.49719542,0.64158463,0.8826776,0.24745667,0.08320497
0.09416044,0.3622488,0.6869147,0.12785496,0.35939416,0.9204301,0.80251247,0.5829781,0.7913384,0.77439463,0.018929508
0.28671247,0.37239206,0.6547204,0.49018073,0.39142808,0.54551196,0.98057455,0.57981473,0.54755116,0.51240814,0.49744073
0.34470043,0.48914626,0.81396496,0.8009943,0.09933019,0.6449778,0.98697907,0.47359133,0.5480793,0.44103304,0.5924831
0.30654082,0.4261698,0.65367496,0.6479954,0.42311153,0.43055445,0.8484615,0.4213503,0.68131405,0.5765797,0.6441497
0.3772728,0.42889822,0.69177985,0.8055235,0.5906377,0.3495692,0.8735444,0.51886916,0.6515025,0.52938116,0.74022657
0.15593278,0.32563624,0.6678963,0.2779142,0.17673583,0.64605594,0.52820027,0.49443308,0.60287446,0.3422294,0.11977601
0.21406987,0.4953266,0.7090951,0.54954433,0.1142555,0.50114655,0.4868891,0.39500675,0.5231873,0.52692103,0.4587221
0.27755103,0.39205402,0.69584537,0.62893486,0.17714013,0.5795204,0.9832041,0.4626269,0.4575289,0.49072576,0.48659265
0.04985028,0.519553,0.6297071,-0.09540724,0.28695437,0.994229,0.76502657,0.5035353,0.7752381,0.8749194,0.002992584
0.42670667,0.47141758,0.6968765,0.84887016,0.66876763,0.3092608,0.6792259,0.52083355,0.6708422,0.46397734,0.72186005
0.7379097,0.57927793,0.7763692,0.8541351,0.84121186,0.48895457,0.53078413,0.8494431,0.9782073,0.18121229,-0.18637234
0.18184581,0.35812235,0.730744,0.40144458,0.26280943,0.7337909,0.97240233,0.5227462,0.5844938,0.56706595,0.21472664
0.24529809,0.3228403,0.70214224,0.46415162,0.29833245,0.646098,0.99306905,0.5236532,0.5271169,0.550103,0.22019407
0.26565865,0.32768223,0.78211474,0.61743116,0.14067048,0.71981514,0.9898069,0.4899191,0.39369562,0.48631796,0.32658157
0.30514637,0.38691768,0.6361528,0.6491764,0.35882968,0.44110665,0.9817358,0.47262064,0.5622268,0.49789712,0.5017084
0.35032162,0.43037307,0.72050905,0.8132725,0.5969187,0.36953092,0.8574664,0.52865076,0.6636056,0.5593724,0.7412832
0.41657665,0.42676234,0.71421623,0.8351419,0.5168021,0.4766064,0.99103785,0.61048114,0.56127185,0.42700776,0.7361698
0.26007655,0.41843992,0.7309475,0.5110548,0.3295091,0.48775113,0.9266673,0.45712858,0.6414212,0.56248784,0.37293354
0.4400927,0.4110223,0.7755276,0.50726503,0.39652303,0.99974084,0.3228977,0.6036811,0.99160784,0.485602,0.050206635
0.26584628,0.39578205,0.67499876,0.42902255,0.04639064,0.61658007,0.06477524,0.46796992,0.38547173,0.40845823,0.16383061
0.24255571,0.3533654,0.80912745,0.6192168,0.07981682,0.79214746,0.9911063,0.47837755,0.3661696,0.48248214,0.34634426
0.12953217,0.35841814,0.7900887,0.36938834,0.038340192,0.89647347,0.9962225,0.3999873,0.3350907,0.5685593,0.10757722
0.28414613,0.3081785,0.6331277,0.49230635,0.37385064,0.61047214,0.985709,0.5001646,0.5087172,0.5570365,0.35934943
0.40726402,0.5326382,0.7502012,0.5447173,0.26389146,0.6446214,0.36717644,0.73879683,0.74049115,0.10201455,-0.004396507
0.25487655,0.38600564,0.78476644,0.4903715,0.09033759,0.7331159,0.6787447,0.48901176,0.46834406,0.34274608,0.2518668
0.24435934,0.3623025,0.7774329,0.55866516,0.13955912,0.7099987,0.9820192,0.4848048,0.48635435,0.5052584,0.31152245
0.6800196,0.6066083,0.98130935,0.92506135,0.13431431,0.99991655,0.063805625,0.49946523,0.99890155,0.79295665,0.38400912
0.1218034,0.2676648,0.7358428,0.12290653,0.15130387,0.81816006,0.5008383,0.50259656,0.6562859,0.6510329,0.16475436
0.5772177,0.58370197,0.97063625,0.80339855,0.4402398,0.9999899,0.6244689,0.6099148,0.9995359,0.3368619,0.042551935
0.3118666,0.48589948,0.73168075,0.20647441,0.17267528,0.8123741,0.27285182,0.8503537,0.5512013,0.052807257,0.0007185264
0.31994563,0.74745446,0.99739194,0.98068786,0.73515415,0.92596954,0.38798234,0.9815647,0.98512423,0.72481614,0.9995431
0.1642954,0.27870467,0.70596886,0.24039836,0.25277963,0.7506385,0.55871886,0.5409863,0.77252173,0.70182776,0.1345266
0.49159974,0.46815926,0.8050312,0.96283484,0.6430589,0.5050655,0.9841495,0.61470616,0.6291008,0.40502635,0.9358282
0.118168786,0.30636525,0.64397466,0.07791661,0.28181836,0.9580735,0.9574662,0.56158,0.5811516,0.8224622,0.121512875
0.6620211,0.67634344,0.79425776,0.7509107,0.66833156,0.633939,0.5772742,0.87041754,0.94191873,0.07130063,-0.10155486
0.73672026,0.6404718,0.9769307,0.92557716,0.2917143,0.999974,0.2525694,0.2821125,0.99963075,0.740119,0.14541017
0.32308012,0.4475983,0.6577714,0.7026541,0.5324268,0.3275071,0.8152157,0.46463323,0.6082442,0.5056448,0.62897766
0.17201476,0.32686362,0.73326015,0.38746446,0.15005642,0.7745301,0.9890672,0.52041835,0.4542556,0.5329114,0.15708789
0.37149355,0.39715162,0.8398457,0.6536125,0.94064736,0.72181225,0.8076385,0.9735714,0.9936211,0.7395293,0.9422673
0.46017414,0.46459597,0.73413193,0.8715294,0.56945866,0.47569668,0.9948546,0.63676536,0.6269092,0.40493438,0.77369547
0.32308203,0.41881725,0.7618923,0.71614265,0.09595428,0.60780275,0.99016964,0.4782761,0.43851006,0.46669292,0.50721955
0.31405157,0.38978302,0.66511667,0.67793095,0.3328979,0.4594652,0.98767364,0.4792227,0.5558965,0.499384,0.5085839
0.14695439,0.31546456,0.67836595,0.3292797,0.2015694,0.74491906,0.9817051,0.53615946,0.4567004,0.53564906,0.17434502
0.3153254,0.39132568,0.77482885,0.20562412,0.23826586,0.86010337,0.28089973,0.85948193,0.65813696,0.06520234,-0.01791492
0.25644895,0.5151583,0.74686915,0.65977925,0.20232812,0.4601025,0.89424586,0.43831766,0.6167975,0.5343282,0.4775802
0.32445234,0.7564689,0.93309015,0.58724475,0.33256727,0.9853821,0.4259648,0.8358409,0.99348736,0.39635468,0.8057251
0.21862093,0.32483968,0.6577098,0.1886496,0.36537433,0.97004575,0.75780463,0.4759697,0.8869651,0.8772837,0.051161814
0.5041644,0.43756863,0.7975892,0.9628863,0.71972406,0.51962495,0.9699341,0.64919436,0.62728935,0.51255244,0.946658
0.2539446,0.2871454,0.76411235,0.29598367,0.4792194,0.8942039,0.6760938,0.6979986,0.9727942,0.290819,-0.08215024
0.1126969,0.35558358,0.78648067,0.28022838,0.063685305,0.9224752,0.99257076,0.46634263,0.33417743,0.5436916,0.08319418
0.1999183,0.36642122,0.6913086,0.3644544,0.09194652,0.60237986,0.32306495,0.4232474,0.48215017,0.43976018,0.24017088
